VARIABLES = "iter" "Max Res" "Max Res Cell" "L2 Res" "dt" "CFL" "time" "ablw"
1  1.074640e-03  8730  2.078058e-05  1.613930e-12  1.000000e-03
2  1.184512e-03  8730  2.176331e-05  2.943330e-12  2.000000e-03
3  7.483985e-04  8731  1.481440e-05  4.841795e-12  3.000000e-03
4  7.617530e-04  8730  1.483270e-05  6.451414e-12  4.000000e-03
5  5.443811e-04  8730  1.166203e-05  8.065428e-12  5.000000e-03
6  4.727129e-04  8731  1.043685e-05  9.676244e-12  6.000000e-03
7  4.265710e-04  8730  9.626544e-06  1.128969e-11  7.000000e-03
8  3.620149e-04  8731  8.764862e-06  1.290138e-11  8.000000e-03
9  3.535620e-04  8730  8.429563e-06  1.451427e-11  9.000000e-03
10  3.102539e-04  8731  7.890707e-06  1.612631e-11  1.000000e-02
11  3.054390e-04  8730  7.668012e-06  1.773880e-11  1.100000e-02
12  2.775602e-04  8730  7.316594e-06  1.935100e-11  1.200000e-02
13  2.720281e-04  8730  7.137960e-06  2.096328e-11  1.300000e-02
14  2.535847e-04  8730  6.894302e-06  2.257553e-11  1.400000e-02
15  2.476127e-04  8730  6.744647e-06  2.418767e-11  1.500000e-02
16  2.347627e-04  8730  6.564780e-06  2.579990e-11  1.600000e-02
17  2.288876e-04  8730  6.437654e-06  2.741195e-11  1.700000e-02
18  2.194167e-04  8730  6.297992e-06  2.902412e-11  1.800000e-02
19  2.139346e-04  8730  6.189279e-06  3.063608e-11  1.900000e-02
20  2.065922e-04  8730  6.076325e-06  3.224817e-11  2.000000e-02
21  2.016024e-04  8730  5.982647e-06  3.386006e-11  2.100000e-02
22  1.956702e-04  8730  5.888711e-06  3.547206e-11  2.200000e-02
23  1.911767e-04  8730  5.807246e-06  3.708387e-11  2.300000e-02
24  1.862278e-04  8730  5.727277e-06  3.869578e-11  2.400000e-02
25  1.821919e-04  8730  5.655971e-06  4.030752e-11  2.500000e-02
26  1.779601e-04  8730  5.586851e-06  4.191933e-11  2.600000e-02
27  1.743299e-04  8730  5.523856e-06  4.353099e-11  2.700000e-02
28  1.706419e-04  8730  5.463229e-06  4.514271e-11  2.800000e-02
29  1.673655e-04  8730  5.407230e-06  4.675428e-11  2.900000e-02
30  1.641034e-04  8743  5.353593e-06  4.836590e-11  3.000000e-02
31  1.611335e-04  8743  5.303523e-06  4.997740e-11  3.100000e-02
32  1.582140e-04  8743  5.255584e-06  5.158892e-11  3.200000e-02
33  1.555096e-04  8743  5.210468e-06  5.320033e-11  3.300000e-02
34  1.528718e-04  8743  5.167348e-06  5.481176e-11  3.400000e-02
35  1.503978e-04  8744  5.126580e-06  5.642308e-11  3.500000e-02
36  1.479957e-04  8744  5.087597e-06  5.803441e-11  3.600000e-02
37  1.457225e-04  8744  5.050548e-06  5.964564e-11  3.700000e-02
38  1.435209e-04  8744  5.015070e-06  6.125687e-11  3.800000e-02
39  1.414235e-04  8744  4.981224e-06  6.286800e-11  3.900000e-02
40  1.393943e-04  8744  4.948795e-06  6.447914e-11  4.000000e-02
41  1.374515e-04  8744  4.917810e-06  6.609018e-11  4.100000e-02
42  1.355723e-04  8745  4.888117e-06  6.770121e-11  4.200000e-02
43  1.337663e-04  8745  4.859667e-06  6.931216e-11  4.300000e-02
44  1.320188e-04  8745  4.832331e-06  7.092309e-11  4.400000e-02
45  1.303344e-04  8745  4.806065e-06  7.253395e-11  4.500000e-02
46  1.287034e-04  8745  4.780806e-06  7.414478e-11  4.600000e-02
47  1.271276e-04  8745  4.756522e-06  7.575553e-11  4.700000e-02
48  1.256005e-04  8745  4.733161e-06  7.736626e-11  4.800000e-02
49  1.241223e-04  8746  4.710676e-06  7.897691e-11  4.900000e-02
50  1.226883e-04  8746  4.689022e-06  8.058753e-11  5.000000e-02
51  1.212980e-04  8746  4.668148e-06  8.219808e-11  5.100000e-02
52  1.199480e-04  8746  4.648012e-06  8.380860e-11  5.200000e-02
53  1.186374e-04  8746  4.628563e-06  8.541905e-11  5.300000e-02
54  1.173636e-04  8746  4.609774e-06  8.702947e-11  5.400000e-02
55  1.161255e-04  8746  4.591615e-06  8.863981e-11  5.500000e-02
56  1.149242e-04  8746  4.574087e-06  9.025012e-11  5.600000e-02
57  1.137639e-04  8746  4.557193e-06  9.186036e-11  5.700000e-02
58  1.126347e-04  8747  4.540879e-06  9.347056e-11  5.800000e-02
59  1.115355e-04  8747  4.525101e-06  9.508069e-11  5.900000e-02
60  1.104648e-04  8747  4.509831e-06  9.669078e-11  6.000000e-02
61  1.094218e-04  8747  4.495034e-06  9.830081e-11  6.100000e-02
62  1.084053e-04  8747  4.480695e-06  9.991079e-11  6.200000e-02
63  1.074142e-04  8747  4.466794e-06  1.015207e-10  6.300000e-02
64  1.064476e-04  8747  4.453323e-06  1.031306e-10  6.400000e-02
65  1.055047e-04  8747  4.440265e-06  1.047404e-10  6.500000e-02
66  1.045845e-04  8747  4.427612e-06  1.063501e-10  6.600000e-02
67  1.036863e-04  8747  4.415342e-06  1.079598e-10  6.700000e-02
68  1.028094e-04  8748  4.403448e-06  1.095695e-10  6.800000e-02
69  1.019529e-04  8748  4.391910e-06  1.111791e-10  6.900000e-02
70  1.011163e-04  8748  4.380718e-06  1.127886e-10  7.000000e-02
71  1.002989e-04  8748  4.369851e-06  1.143981e-10  7.100000e-02
72  9.950003e-05  8748  4.359298e-06  1.160075e-10  7.200000e-02
73  9.871918e-05  8748  4.349037e-06  1.176168e-10  7.300000e-02
74  9.795579e-05  8748  4.339059e-06  1.192261e-10  7.400000e-02
75  9.720932e-05  8748  4.329353e-06  1.208354e-10  7.500000e-02
76  9.647927e-05  8748  4.319916e-06  1.224446e-10  7.600000e-02
77  9.576518e-05  8748  4.310744e-06  1.240537e-10  7.700000e-02
78  9.506659e-05  8748  4.301836e-06  1.256628e-10  7.800000e-02
79  9.438306e-05  8748  4.293183e-06  1.272718e-10  7.900000e-02
80  9.371419e-05  8748  4.284780e-06  1.288807e-10  8.000000e-02
81  9.305958e-05  8749  4.276612e-06  1.304896e-10  8.100000e-02
82  9.241886e-05  8749  4.268668e-06  1.320984e-10  8.200000e-02
83  9.179166e-05  8749  4.260933e-06  1.337072e-10  8.300000e-02
84  9.117764e-05  8749  4.253399e-06  1.353159e-10  8.400000e-02
85  9.057647e-05  8749  4.246057e-06  1.369246e-10  8.500000e-02
86  8.998783e-05  8749  4.238902e-06  1.385332e-10  8.600000e-02
87  8.941142e-05  8749  4.231930e-06  1.401417e-10  8.700000e-02
88  8.884695e-05  8749  4.225142e-06  1.417502e-10  8.800000e-02
89  8.829413e-05  8749  4.218531e-06  1.433586e-10  8.900000e-02
90  8.775269e-05  8749  4.212097e-06  1.449669e-10  9.000000e-02
91  8.722237e-05  8749  4.205833e-06  1.465752e-10  9.100000e-02
92  8.670293e-05  8749  4.199736e-06  1.481834e-10  9.200000e-02
93  8.619412e-05  8749  4.193799e-06  1.497916e-10  9.300000e-02
94  8.569571e-05  8749  4.188017e-06  1.513997e-10  9.400000e-02
95  8.520747e-05  8750  4.182385e-06  1.530077e-10  9.500000e-02
96  8.472919e-05  8750  4.176897e-06  1.546157e-10  9.600000e-02
97  8.426065e-05  8750  4.171548e-06  1.562236e-10  9.700000e-02
98  8.380165e-05  8750  4.166335e-06  1.578315e-10  9.800000e-02
99  8.335199e-05  8750  4.161251e-06  1.594393e-10  9.900000e-02
100  8.291149e-05  8750  4.156292e-06  1.610470e-10  1.000000e-01
101  8.247995e-05  8750  4.151453e-06  1.626547e-10  1.010000e-01
102  8.205719e-05  8750  4.146730e-06  1.642623e-10  1.020000e-01
103  8.164305e-05  8750  4.142120e-06  1.658698e-10  1.030000e-01
104  8.123734e-05  8750  4.137621e-06  1.674773e-10  1.040000e-01
105  8.083991e-05  8750  4.133230e-06  1.690847e-10  1.050000e-01
106  8.045058e-05  8750  4.128948e-06  1.706921e-10  1.060000e-01
107  8.006921e-05  8750  4.124773e-06  1.722993e-10  1.070000e-01
108  7.969564e-05  8750  4.120705e-06  1.739066e-10  1.080000e-01
109  7.932972e-05  8750  4.116742e-06  1.755137e-10  1.090000e-01
110  7.897129e-05  8750  4.112883e-06  1.771208e-10  1.100000e-01
111  7.862022e-05  8751  4.109123e-06  1.787278e-10  1.110000e-01
112  7.827637e-05  8751  4.105459e-06  1.803348e-10  1.120000e-01
113  7.793959e-05  8751  4.101885e-06  1.819417e-10  1.130000e-01
114  7.760975e-05  8751  4.098399e-06  1.835485e-10  1.140000e-01
115  7.728672e-05  8751  4.094992e-06  1.851553e-10  1.150000e-01
116  7.697036e-05  8751  4.091665e-06  1.867620e-10  1.160000e-01
117  7.666055e-05  8751  4.088411e-06  1.883686e-10  1.170000e-01
118  7.635716e-05  8751  4.085230e-06  1.899752e-10  1.180000e-01
119  7.606006e-05  8751  4.082119e-06  1.915817e-10  1.190000e-01
120  7.576913e-05  8751  4.079079e-06  1.931882e-10  1.200000e-01
121  7.548425e-05  8751  4.076109e-06  1.947945e-10  1.210000e-01
122  7.520530e-05  8751  4.073211e-06  1.964009e-10  1.220000e-01
123  7.493215e-05  8751  4.070382e-06  1.980071e-10  1.230000e-01
124  7.466495e-05  8751  4.067625e-06  1.996133e-10  1.240000e-01
125  7.440337e-05  8751  4.064937e-06  2.012194e-10  1.250000e-01
126  7.414725e-05  8751  4.062318e-06  2.028255e-10  1.260000e-01
127  7.389647e-05  8751  4.059765e-06  2.044314e-10  1.270000e-01
128  7.365092e-05  8751  4.057278e-06  2.060374e-10  1.280000e-01
129  7.341049e-05  8751  4.054850e-06  2.076432e-10  1.290000e-01
130  7.317507e-05  8752  4.052483e-06  2.092490e-10  1.300000e-01
131  7.294453e-05  8752  4.050170e-06  2.108547e-10  1.310000e-01
132  7.271879e-05  8752  4.047912e-06  2.124604e-10  1.320000e-01
133  7.249772e-05  8752  4.045704e-06  2.140660e-10  1.330000e-01
134  7.228122e-05  8752  4.043546e-06  2.156715e-10  1.340000e-01
135  7.206918e-05  8752  4.041435e-06  2.172769e-10  1.350000e-01
136  7.186149e-05  8752  4.039371e-06  2.188823e-10  1.360000e-01
137  7.165805e-05  8752  4.037352e-06  2.204876e-10  1.370000e-01
138  7.145875e-05  8752  4.035380e-06  2.220929e-10  1.380000e-01
139  7.126348e-05  8752  4.033451e-06  2.236981e-10  1.390000e-01
140  7.107214e-05  8752  4.031566e-06  2.253032e-10  1.400000e-01
141  7.088463e-05  8752  4.029725e-06  2.269083e-10  1.410000e-01
142  7.070085e-05  8752  4.027927e-06  2.285133e-10  1.420000e-01
143  7.052068e-05  8752  4.026170e-06  2.301182e-10  1.430000e-01
144  7.034402e-05  8752  4.024455e-06  2.317230e-10  1.440000e-01
145  7.017079e-05  8752  4.022780e-06  2.333278e-10  1.450000e-01
146  7.000086e-05  8752  4.021145e-06  2.349325e-10  1.460000e-01
147  6.983415e-05  8752  4.019547e-06  2.365372e-10  1.470000e-01
148  6.967055e-05  8752  4.017988e-06  2.381418e-10  1.480000e-01
149  6.950996e-05  8752  4.016464e-06  2.397463e-10  1.490000e-01
150  6.935229e-05  8752  4.014976e-06  2.413508e-10  1.500000e-01
151  6.919744e-05  8752  4.013523e-06  2.429552e-10  1.510000e-01
152  6.904531e-05  8753  4.012105e-06  2.445595e-10  1.520000e-01
153  6.889586e-05  8753  4.010720e-06  2.461637e-10  1.530000e-01
154  6.874898e-05  8753  4.009369e-06  2.477679e-10  1.540000e-01
155  6.860460e-05  8753  4.008047e-06  2.493720e-10  1.550000e-01
156  6.846262e-05  8753  4.006756e-06  2.509761e-10  1.560000e-01
157  6.832296e-05  8753  4.005493e-06  2.525801e-10  1.570000e-01
158  6.818552e-05  8753  4.004257e-06  2.541840e-10  1.580000e-01
159  6.805022e-05  8753  4.003047e-06  2.557879e-10  1.590000e-01
160  6.791697e-05  8753  4.001864e-06  2.573917e-10  1.600000e-01
161  6.778569e-05  8753  4.000704e-06  2.589954e-10  1.610000e-01
162  6.765631e-05  8753  3.999568e-06  2.605990e-10  1.620000e-01
163  6.752873e-05  8753  3.998454e-06  2.622026e-10  1.630000e-01
164  6.740290e-05  8753  3.997362e-06  2.638062e-10  1.640000e-01
165  6.727873e-05  8753  3.996291e-06  2.654096e-10  1.650000e-01
166  6.715614e-05  8753  3.995242e-06  2.670130e-10  1.660000e-01
167  6.703508e-05  8753  3.994212e-06  2.686163e-10  1.670000e-01
168  6.691548e-05  8753  3.993203e-06  2.702196e-10  1.680000e-01
169  6.679727e-05  8753  3.992212e-06  2.718228e-10  1.690000e-01
170  6.668038e-05  8753  3.991243e-06  2.734259e-10  1.700000e-01
171  6.656477e-05  8753  3.990290e-06  2.750290e-10  1.710000e-01
172  6.641875e-05  8753  3.989330e-06  2.766320e-10  1.720000e-01
173  6.627082e-05  8753  3.988364e-06  2.782349e-10  1.730000e-01
174  6.612433e-05  8753  3.987404e-06  2.798377e-10  1.740000e-01
175  6.597920e-05  8753  3.986457e-06  2.814405e-10  1.750000e-01
176  6.583542e-05  8753  3.985528e-06  2.830433e-10  1.760000e-01
177  6.569294e-05  8753  3.984613e-06  2.846459e-10  1.770000e-01
178  6.555175e-05  8754  3.983720e-06  2.862485e-10  1.780000e-01
179  6.541182e-05  8754  3.982843e-06  2.878511e-10  1.790000e-01
180  6.527313e-05  8754  3.981987e-06  2.894535e-10  1.800000e-01
181  6.513565e-05  8754  3.981145e-06  2.910559e-10  1.810000e-01
182  6.499939e-05  8754  3.980322e-06  2.926583e-10  1.820000e-01
183  6.486431e-05  8754  3.979513e-06  2.942605e-10  1.830000e-01
184  6.473041e-05  8754  3.978720e-06  2.958627e-10  1.840000e-01
185  6.459768e-05  8754  3.977939e-06  2.974649e-10  1.850000e-01
186  6.446610e-05  8754  3.977172e-06  2.990670e-10  1.860000e-01
187  6.433566e-05  8754  3.976416e-06  3.006690e-10  1.870000e-01
188  6.420637e-05  8754  3.975674e-06  3.022709e-10  1.880000e-01
189  6.407822e-05  8754  3.974941e-06  3.038728e-10  1.890000e-01
190  6.395119e-05  8754  3.974222e-06  3.054746e-10  1.900000e-01
191  6.382529e-05  8754  3.973511e-06  3.070764e-10  1.910000e-01
192  6.370052e-05  8754  3.972815e-06  3.086780e-10  1.920000e-01
193  6.357688e-05  8754  3.972127e-06  3.102797e-10  1.930000e-01
194  6.345436e-05  8754  3.971453e-06  3.118812e-10  1.940000e-01
195  6.333296e-05  8754  3.970789e-06  3.134827e-10  1.950000e-01
196  6.321270e-05  8754  3.970140e-06  3.150842e-10  1.960000e-01
197  6.309356e-05  8754  3.969500e-06  3.166855e-10  1.970000e-01
198  6.297556e-05  8754  3.968877e-06  3.182868e-10  1.980000e-01
199  6.285870e-05  8754  3.968263e-06  3.198881e-10  1.990000e-01
200  6.274298e-05  8754  3.967666e-06  3.214892e-10  2.000000e-01
201  6.262841e-05  8754  3.967079e-06  3.230903e-10  2.010000e-01
202  6.251499e-05  8754  3.966509e-06  3.246914e-10  2.020000e-01
203  6.240272e-05  8754  3.965949e-06  3.262924e-10  2.030000e-01
204  6.229162e-05  8754  3.965405e-06  3.278933e-10  2.040000e-01
205  6.218169e-05  8754  3.964870e-06  3.294941e-10  2.050000e-01
206  6.207293e-05  8754  3.964351e-06  3.310950e-10  2.060000e-01
207  6.196535e-05  8755  3.963840e-06  3.326957e-10  2.070000e-01
208  6.185896e-05  8755  3.963344e-06  3.342964e-10  2.080000e-01
209  6.175377e-05  8755  3.962854e-06  3.358970e-10  2.090000e-01
210  6.164977e-05  8755  3.962379e-06  3.374975e-10  2.100000e-01
211  6.154698e-05  8755  3.961908e-06  3.390980e-10  2.110000e-01
212  6.144540e-05  8755  3.961451e-06  3.406984e-10  2.120000e-01
213  6.134503e-05  8755  3.960996e-06  3.422988e-10  2.130000e-01
214  6.124589e-05  8755  3.960556e-06  3.438991e-10  2.140000e-01
